Acquisition_ID,Date_ID,Customer_ID,Campaign_ID,Channel_ID,Geography_ID,Acquisition_Cost,First_Order_Value,Customer_Lifetime_Value
8081,20250422,8081,18,6,30,1089.33,6892.15,11223.13
8082,20250120,8082,13,3,25,1024.95,7654.02,30625.52
8083,20250505,8083,15,1,24,907.56,542.38,1997.43
8084,20250705,8084,8,1,4,1185.09,2171.39,9862.74
8085,20250611,8085,8,5,16,730.77,3193.07,5490.68
8086,20251009,8086,14,2,14,473.44,628.49,1180.41
8087,20250617,8087,1,1,9,605.78,7812.36,37209.51
8088,20251003,8088,4,5,3,426.07,2574.78,6738.52
8089,20251021,8089,9,5,7,1071.6,1227.58,5984.99
8090,20250925,8090,1,3,7,645.49,6872.83,24901.41
8091,20250222,8091,2,2,25,237.44,2140.56,6689.92
8092,20250601,8092,13,2,23,825.97,9495.77,20250.08
8093,20250502,8093,14,3,8,659.06,3976.26,18501.41
8094,20251027,8094,2,3,27,1076.78,7033.82,34828.02
8095,20250827,8095,17,1,15,107.64,7749.83,27160.59
8096,20250420,8096,20,5,30,206.78,5255.52,11016.13
8097,20250803,8097,14,4,11,368.53,9354.37,40049.25
8098,20251004,8098,12,1,9,753.38,7337.89,24175.28
8099,20250728,8099,14,3,16,1491.8,6953.09,19286.38
8100,20250617,8100,15,4,21,1483.34,8975.08,39629.9
8101,20251002,8101,11,4,18,768.72,3920.33,13321.65
8102,20251225,8102,19,6,11,1115.18,8128.02,29693.91
8103,20251122,8103,15,3,24,414.11,7485.16,16812.6
8104,20250714,8104,17,2,26,575.86,4347.41,15693.58
8105,20251129,8105,4,5,15,126.72,9575.8,20172.1
8106,20250405,8106,13,4,14,816.07,9745.21,36158.72
8107,20250711,8107,6,1,24,1290.91,6810.0,14144.68
8108,20250403,8108,5,4,27,336.66,7273.26,30285.7
8109,20250620,8109,18,5,21,728.18,7653.8,11922.12
8110,20250829,8110,3,4,27,1315.91,5631.84,27619.36
8111,20250719,8111,16,3,1,1025.35,7205.69,35818.86
8112,20250522,8112,17,6,2,570.99,9204.54,40496.73
8113,20250624,8113,7,2,27,498.59,8169.12,30168.14
8114,20251026,8114,11,2,20,1471.99,8882.82,16923.81
8115,20250608,8115,6,5,25,610.56,2636.18,6697.64
8116,20250206,8116,15,5,3,1277.71,3541.64,8465.08
8117,20250304,8117,20,5,22,1331.0,7310.54,17261.78
8118,20251217,8118,6,5,15,1414.38,5992.21,22397.28
8119,20250904,8119,9,6,13,1154.44,8264.5,37106.51
8120,20250820,8120,1,5,8,1110.77,7215.66,34214.14
8121,20250829,8121,7,1,18,758.46,8319.92,14098.35
8122,20250525,8122,9,3,14,779.32,5228.81,25217.74
8123,20251218,8123,3,4,14,541.58,7757.66,15934.85
8124,20251005,8124,10,3,4,1069.35,3880.1,8805.9
8125,20250816,8125,19,5,13,1239.24,5010.43,22587.31
8126,20250305,8126,2,2,30,667.04,8782.73,31369.9
8127,20250110,8127,13,1,4,666.04,6380.11,20241.86
8128,20251103,8128,12,5,22,1237.47,5141.5,12792.55
8129,20250501,8129,5,6,10,626.32,3226.42,8663.97
8130,20251212,8130,4,4,2,1433.65,3913.77,18933.42
8131,20250304,8131,13,5,27,693.26,5324.24,17547.33
8132,20250210,8132,4,6,18,1466.3,7774.65,33238.22
8133,20250713,8133,12,1,24,233.33,7124.89,10793.92
8134,20250906,8134,6,1,28,985.33,4256.64,17386.2
8135,20251216,8135,3,1,3,1290.59,9045.08,22509.28
8136,20250629,8136,6,1,13,387.15,5870.22,13737.42
8137,20250208,8137,10,3,14,1343.4,7958.4,16472.36
8138,20250524,8138,16,3,26,850.85,7004.28,23535.97
8139,20250610,8139,1,2,20,546.42,4535.5,12562.13
8140,20250309,8140,17,1,6,986.51,753.79,2017.85
8141,20251010,8141,12,6,3,165.32,1078.28,4175.12
8142,20251017,8142,11,5,7,1252.81,4631.29,20377.23
8143,20250407,8143,2,4,29,1187.28,1699.17,3649.22
8144,20250501,8144,5,2,13,824.85,5805.61,28391.4
8145,20250330,8145,4,5,26,941.2,3532.12,5572.46
8146,20250224,8146,18,6,12,944.07,3075.72,9345.85
8147,20251129,8147,4,2,8,1265.05,3249.6,11166.13
8148,20251112,8148,17,3,11,677.94,502.91,1047.33
8149,20250908,8149,7,4,13,1106.89,1700.05,3236.82
8150,20250223,8150,4,5,26,393.56,8387.08,22065.87
8151,20251216,8151,20,3,20,918.2,5243.57,25664.75
8152,20250704,8152,8,6,4,313.13,8987.47,33311.02
8153,20250527,8153,11,6,25,1415.56,2380.04,9484.38
8154,20251028,8154,16,4,13,1207.84,646.63,2730.65
8155,20250212,8155,13,2,13,488.28,9934.22,19119.4
8156,20250309,8156,13,6,2,270.7,9034.19,27393.65
8157,20250131,8157,12,1,5,1039.39,2910.9,7072.94
8158,20250220,8158,19,5,4,405.12,3804.46,17015.1
8159,20251016,8159,9,2,21,1048.12,6704.85,32107.85
8160,20251209,8160,4,3,17,1437.42,3569.95,11011.42
8161,20251127,8161,8,6,25,444.15,2950.61,8282.96
8162,20250320,8162,3,2,13,359.95,4529.87,21380.97
8163,20251002,8163,20,2,23,737.18,5508.67,15481.67
8164,20251127,8164,17,6,3,168.73,7907.19,19680.45
8165,20250209,8165,10,6,17,649.47,9192.74,41981.82
8166,20250306,8166,12,3,10,686.52,4424.58,8215.93
8167,20250904,8167,9,5,19,623.83,4985.04,16523.62
8168,20250122,8168,7,5,10,1179.6,2740.1,7493.6
8169,20250628,8169,6,5,13,380.01,6015.32,17790.31
8170,20250606,8170,8,2,26,236.05,8064.57,13605.25
8171,20250426,8171,9,1,9,792.7,2935.13,9709.46
8172,20250516,8172,9,6,10,177.94,5355.2,10448.7
8173,20250513,8173,7,6,26,535.12,4392.27,19204.8
8174,20250226,8174,2,5,25,258.9,1110.99,5481.77
8175,20250409,8175,16,5,22,1199.45,1650.21,7332.29
8176,20251012,8176,9,5,30,106.75,6998.67,26561.73
8177,20250130,8177,9,5,12,882.74,7545.8,11931.36
8178,20250526,8178,18,2,29,734.76,4582.25,19387.07
8179,20251202,8179,20,5,7,638.11,4528.23,18000.33
8180,20250809,8180,18,4,5,1020.08,8410.03,18365.69
8181,20250714,8181,14,6,20,718.62,2685.14,7991.2
8182,20251101,8182,7,4,6,577.05,8395.09,27788.25
8183,20250503,8183,7,3,8,591.36,819.69,4032.89
8184,20250921,8184,16,2,21,903.38,3111.58,6127.08
8185,20250314,8185,16,3,12,756.98,6127.22,10639.79
8186,20250908,8186,16,5,20,935.25,5043.57,20035.03
8187,20250623,8187,14,4,2,995.33,7670.41,25611.03
8188,20251213,8188,10,3,11,1487.56,1677.55,7645.35
8189,20250820,8189,18,6,1,472.43,6265.93,21154.91
8190,20250518,8190,11,3,27,1309.74,3714.58,15118.76
8191,20250809,8191,12,4,14,585.87,3843.16,19021.21
8192,20251215,8192,4,3,14,756.95,9096.9,41095.78
8193,20250619,8193,12,3,19,207.54,899.89,3691.66
8194,20250830,8194,9,6,1,502.4,6284.94,31115.18
8195,20250603,8195,19,2,17,364.02,9332.75,31847.64
8196,20250523,8196,20,3,20,1229.41,6778.25,10679.13
8197,20250521,8197,2,2,25,972.87,1397.93,3975.34
8198,20250801,8198,14,2,6,883.2,6419.8,21511.4
8199,20250324,8199,5,3,1,341.37,6417.82,24804.79
8200,20250509,8200,12,1,19,618.28,5483.16,21823.92
8201,20250529,8201,8,6,20,730.17,7651.44,34041.77
8202,20250615,8202,1,4,7,419.37,2074.39,6504.75
8203,20250209,8203,8,2,21,528.11,5574.15,18485.23
8204,20251004,8204,19,4,20,276.14,8658.37,26617.42
8205,20250426,8205,4,4,5,565.6,4964.97,10498.29
8206,20250726,8206,1,3,22,341.8,7399.75,13534.29
8207,20250617,8207,11,5,15,403.35,5662.18,21611.12
8208,20250827,8208,1,6,26,756.95,2299.26,10416.62
8209,20250520,8209,18,1,2,512.48,4205.2,7641.98
8210,20250702,8210,5,4,29,535.62,8938.29,21465.26
8211,20250215,8211,13,6,23,1334.61,4753.26,23546.3
8212,20250306,8212,19,4,23,1266.05,8036.56,27427.0
8213,20250717,8213,8,2,10,569.69,668.86,2132.26
8214,20251112,8214,6,6,18,1018.17,4188.16,12554.08
8215,20251007,8215,16,3,6,931.61,5294.79,13110.72
8216,20250808,8216,5,5,14,1239.7,2988.28,5519.73
8217,20250321,8217,10,2,14,1402.48,6187.29,13506.97
8218,20250727,8218,10,3,7,505.23,2157.97,7048.89
8219,20251220,8219,8,1,22,570.41,4186.79,8027.74
8220,20251221,8220,15,3,9,1328.59,5843.71,19886.62
8221,20250716,8221,2,3,8,1182.3,3395.02,14987.3
8222,20250826,8222,17,6,5,1040.45,2408.7,7236.65
8223,20251005,8223,11,2,28,1351.42,8578.83,22618.44
8224,20251022,8224,4,1,2,573.0,4135.54,8301.22
8225,20250724,8225,4,2,11,1208.58,5232.0,10147.4
8226,20250307,8226,11,4,15,1270.97,6848.11,32119.43
8227,20250806,8227,2,6,23,308.43,9464.16,21065.31
8228,20251110,8228,2,5,13,1007.78,4155.67,8699.62
8229,20250418,8229,5,5,6,759.62,3012.0,9683.14
8230,20251117,8230,17,5,18,1382.48,1616.52,3082.0
8231,20250211,8231,5,6,6,631.36,7085.32,21305.57
8232,20251206,8232,5,6,7,260.0,1643.48,6525.36
8233,20250815,8233,15,6,29,641.06,8170.32,31568.83
8234,20250514,8234,2,5,28,147.16,4917.65,13842.06
8235,20250902,8235,7,5,28,982.2,3894.28,18765.74
8236,20250421,8236,12,2,25,182.64,8316.21,12965.24
8237,20250328,8237,2,3,9,368.87,1811.55,7853.43
8238,20251021,8238,18,4,20,779.54,6779.98,31784.62
8239,20251105,8239,1,6,30,933.36,5594.35,16311.27
8240,20251027,8240,18,4,22,653.48,7986.11,23293.9
8241,20250324,8241,7,2,11,854.9,4709.82,16406.55
8242,20250517,8242,12,6,16,831.89,2090.1,7311.58
8243,20250527,8243,11,5,24,503.95,945.37,4426.22
8244,20250222,8244,13,3,23,422.87,5993.43,25573.12
8245,20251120,8245,18,6,25,960.29,3253.18,7107.9
8246,20251017,8246,17,4,8,1454.85,6048.77,16466.37
8247,20250530,8247,15,6,26,642.54,9612.46,33736.7
8248,20250409,8248,5,6,24,301.78,1574.14,4585.04
8249,20250219,8249,14,5,18,710.89,6211.63,11010.36
8250,20250909,8250,13,5,29,653.65,8136.84,14157.29
8251,20250117,8251,3,2,15,566.68,8639.13,34219.91
8252,20251009,8252,14,4,24,1014.68,1797.76,6121.19
8253,20251008,8253,11,3,1,679.11,2070.9,6067.01
8254,20250315,8254,17,1,13,375.91,7665.9,25672.59
8255,20250630,8255,13,4,17,994.81,7300.09,30207.48
8256,20250126,8256,17,3,12,730.39,5399.04,22208.96
8257,20250922,8257,2,4,18,820.84,2971.27,13562.05
8258,20250628,8258,1,6,11,923.4,4151.15,15614.48
8259,20250412,8259,10,1,3,1194.94,3220.9,9754.2
8260,20250603,8260,2,3,3,355.84,2231.63,8609.26
8261,20250802,8261,3,5,4,505.09,2010.58,9696.14
8262,20251119,8262,8,1,10,679.61,8380.91,37506.26
8263,20250801,8263,5,6,25,221.5,5431.43,20983.78
8264,20250622,8264,8,1,19,1440.83,8883.07,20594.39
8265,20250729,8265,16,3,16,898.07,7388.05,25952.52
8266,20250417,8266,14,6,14,662.2,9506.97,29671.59
8267,20250210,8267,15,1,19,844.49,7697.54,28711.58
8268,20250630,8268,2,3,13,491.17,632.73,2163.22
8269,20250727,8269,13,1,9,841.99,3688.23,6426.15
8270,20250406,8270,7,5,8,726.49,7136.71,20026.53
8271,20250510,8271,15,1,2,331.67,5817.27,12846.42
8272,20250218,8272,3,5,13,171.61,1438.7,2496.17
8273,20251201,8273,5,3,12,1084.4,5038.48,17733.79
8274,20250222,8274,3,4,6,1001.73,6467.11,16269.93
8275,20250327,8275,9,1,29,267.43,2198.01,4962.7
8276,20250821,8276,10,2,5,1335.82,5470.67,18016.63
8277,20251116,8277,5,1,25,586.94,7847.73,21769.32
8278,20250917,8278,12,5,30,546.35,9362.32,16772.72
8279,20250707,8279,18,1,22,919.47,9470.88,39086.68
8280,20250815,8280,11,3,7,973.59,2397.98,11393.61
8281,20251009,8281,8,2,13,641.32,7954.7,27386.5
8282,20250831,8282,3,6,26,1222.26,6607.26,31429.68
8283,20251026,8283,8,3,21,800.75,3970.41,7567.5
8284,20251004,8284,16,6,15,1459.77,7906.68,20219.57
8285,20251011,8285,13,4,8,796.91,4271.86,15646.19
8286,20251101,8286,15,6,6,332.47,952.39,3827.33
8287,20250523,8287,3,6,13,297.55,2892.52,10265.1
8288,20251008,8288,6,4,13,1335.68,4947.12,24467.12
8289,20250321,8289,7,3,15,385.01,7005.78,15586.94
8290,20250117,8290,16,2,20,665.04,8545.38,27408.33
8291,20250914,8291,14,4,21,1494.15,8197.35,18843.08
8292,20250814,8292,16,5,14,930.38,1145.16,3978.19
8293,20250520,8293,20,6,8,277.35,5891.35,16835.24
8294,20250131,8294,9,5,25,713.78,9755.67,30086.5
8295,20250826,8295,9,3,21,616.64,2930.91,10261.51
8296,20250215,8296,16,5,22,1366.34,3069.44,5565.4
8297,20250125,8297,20,2,11,508.18,855.59,2970.25
8298,20250817,8298,6,3,4,1177.33,1176.11,1847.56
8299,20250501,8299,11,5,30,1293.72,6130.32,15136.23
8300,20250812,8300,20,4,4,988.67,4439.45,10035.81
8301,20251203,8301,11,2,8,315.49,7414.51,33523.3
8302,20250503,8302,6,2,23,475.0,8260.62,39926.02
8303,20250118,8303,12,5,12,580.7,2434.96,3697.06
8304,20250522,8304,4,1,28,522.89,6489.15,13918.93
8305,20250624,8305,6,3,7,641.15,1574.38,4854.46
8306,20251008,8306,18,6,9,655.54,915.51,4572.21
8307,20250207,8307,5,5,5,1075.12,5326.64,22952.63
8308,20251006,8308,18,3,11,750.32,6599.89,17355.7
8309,20250724,8309,7,6,11,611.02,7815.9,31846.07
8310,20250304,8310,12,4,11,416.33,3983.07,16480.65
8311,20250414,8311,7,4,21,347.81,3528.57,13607.53
8312,20250727,8312,20,2,4,1181.07,2946.73,9708.38
8313,20251122,8313,18,5,8,896.21,9947.35,31619.9
8314,20250929,8314,10,5,11,1113.78,3770.82,17184.7
8315,20251025,8315,18,5,24,728.07,1464.74,2566.24
8316,20250729,8316,16,1,7,144.37,4901.21,12123.31
8317,20250620,8317,3,1,19,1359.95,7474.19,19395.01
8318,20250715,8318,12,4,19,139.14,1336.79,2888.5
8319,20250213,8319,19,2,24,1392.66,8136.47,19872.34
8320,20250327,8320,20,3,23,340.67,1377.93,4564.99
8321,20250826,8321,14,6,4,1074.98,2025.36,4669.75
8322,20250611,8322,20,6,13,827.52,8960.24,27390.29
8323,20250404,8323,2,4,19,565.74,701.39,3485.93
8324,20250406,8324,4,6,7,122.01,2134.94,8482.47
8325,20250329,8325,7,3,12,387.57,2540.02,5687.78
8326,20250420,8326,4,2,24,665.15,6528.14,30987.95
8327,20250828,8327,17,4,27,380.96,7374.11,35972.12
8328,20250912,8328,9,4,27,1309.21,8776.89,19661.24
8329,20250906,8329,16,4,28,1249.15,630.02,3045.95
8330,20250522,8330,15,5,21,667.91,6993.06,11735.01
8331,20250111,8331,3,3,20,1079.58,7734.33,26332.65
8332,20250308,8332,19,3,14,1215.94,3032.07,7176.23
8333,20251112,8333,16,3,25,491.23,4757.22,14905.17
8334,20250911,8334,16,6,26,207.05,500.92,1304.73
8335,20250826,8335,10,3,27,1004.71,1067.86,4620.92
8336,20250604,8336,14,5,6,1483.77,1932.15,9047.46
8337,20250718,8337,18,4,21,1415.07,7462.86,29899.23
8338,20250818,8338,18,4,9,1104.81,1092.7,2068.48
8339,20250827,8339,3,1,15,126.28,3467.51,14688.38
8340,20250707,8340,11,2,11,309.43,1750.12,2923.79
8341,20250912,8341,9,1,21,923.86,9991.86,40072.0
8342,20250616,8342,13,3,18,336.34,1475.04,4188.3
8343,20250721,8343,15,6,15,1155.33,7831.1,31033.61
8344,20250812,8344,20,4,26,147.22,9539.24,42685.33
8345,20250826,8345,7,2,22,1220.72,711.52,2349.95
8346,20250612,8346,11,2,30,508.97,1101.39,2429.8
8347,20250223,8347,11,6,29,584.01,9415.01,35797.93
8348,20251126,8348,14,1,19,685.0,598.72,1123.06
8349,20251021,8349,2,4,23,1140.57,977.14,1552.39
8350,20250526,8350,17,6,28,984.51,5195.38,21837.87
8351,20251015,8351,17,6,5,251.1,6543.52,23312.18
8352,20250528,8352,1,5,2,1317.34,4000.68,13738.18
8353,20250902,8353,2,1,26,946.52,4114.66,16236.97
8354,20251225,8354,15,3,12,119.56,2442.6,12208.14
8355,20250430,8355,19,6,27,272.65,7526.14,21017.24
8356,20250505,8356,2,4,9,400.52,3366.04,7368.65
8357,20250828,8357,19,1,10,1188.1,4835.34,7391.19
8358,20250103,8358,9,5,14,872.7,2455.81,12229.84
8359,20250430,8359,17,5,8,102.78,627.08,1584.0
8360,20250920,8360,1,4,2,1297.6,9859.27,30278.6
8361,20251012,8361,17,1,25,1072.25,8430.0,34561.06
8362,20250308,8362,1,3,13,500.36,4488.45,21938.2
8363,20251025,8363,15,4,2,1495.83,8098.58,32421.39
8364,20251115,8364,8,4,23,256.48,3200.01,6812.11
8365,20250422,8365,13,6,13,1093.88,1906.61,8257.72
8366,20250213,8366,10,3,23,149.2,8562.39,40922.26
8367,20250912,8367,14,1,16,169.7,2473.5,7351.33
8368,20250324,8368,13,6,4,287.96,3509.88,16743.1
8369,20250608,8369,8,2,2,282.17,1527.85,7505.33
8370,20250501,8370,12,4,19,1091.81,5220.51,23746.86
8371,20250226,8371,15,1,8,629.32,6841.89,29542.75
8372,20250202,8372,13,5,8,135.28,8507.64,28155.4
8373,20251204,8373,1,4,19,1182.49,8731.32,43418.94
8374,20250104,8374,4,2,15,905.46,3791.36,12283.85
8375,20250315,8375,14,3,21,637.04,4339.87,18591.48
8376,20250318,8376,4,4,23,760.03,9278.75,40396.56
8377,20251203,8377,14,4,26,298.18,5341.27,9052.41
8378,20250619,8378,3,6,9,1346.32,6472.33,19544.8
8379,20250303,8379,5,4,18,1487.68,8920.96,25589.49
8380,20251211,8380,20,5,29,1060.54,6114.65,30476.68
8381,20250630,8381,2,2,7,815.37,7336.33,23869.37
8382,20250106,8382,2,5,27,156.41,3440.32,15150.42
8383,20250423,8383,1,3,23,1336.1,5280.84,21867.76
8384,20251026,8384,4,5,1,1000.45,4084.13,6197.79
8385,20250111,8385,6,1,27,949.51,4436.95,11132.76
8386,20250524,8386,7,1,3,226.64,1630.03,7396.09
8387,20250120,8387,13,1,8,271.84,7350.48,15206.59
8388,20251202,8388,13,3,5,1255.64,3121.28,9681.07
8389,20250914,8389,15,5,4,206.52,8135.61,33470.64
8390,20250510,8390,19,1,8,127.0,8320.03,20579.71
8391,20250416,8391,16,3,21,1172.39,2340.71,5719.61
8392,20251128,8392,20,3,19,317.3,5324.62,12257.5
8393,20250708,8393,15,3,9,1146.39,8228.84,31698.63
8394,20250731,8394,3,6,8,492.93,9903.08,15613.97
8395,20250214,8395,19,4,18,343.57,9382.13,46307.0
8396,20250531,8396,9,3,5,243.62,4748.61,10493.85
8397,20250808,8397,5,1,22,599.29,9731.3,32532.92
8398,20250810,8398,10,3,20,405.16,5545.64,13502.81
8399,20251224,8399,17,5,22,317.79,8591.23,35456.86
8400,20250805,8400,6,6,13,180.31,7252.86,17239.19
8401,20250113,8401,17,1,13,935.13,6634.73,28690.03
8402,20250728,8402,12,1,27,313.04,8185.71,12652.2
8403,20251121,8403,16,2,17,508.22,9325.84,18956.01
8404,20250417,8404,8,3,19,606.51,7701.75,23954.61
8405,20250502,8405,12,2,20,595.38,2656.57,10673.12
8406,20250416,8406,20,4,4,1459.54,3302.0,10060.53
8407,20250426,8407,17,4,4,1476.48,3741.56,8950.89
8408,20250505,8408,19,2,8,1089.7,4336.3,15311.64
8409,20250404,8409,12,5,16,952.91,5361.54,11958.33
8410,20251224,8410,15,4,25,240.15,1822.89,7380.76
8411,20250808,8411,19,5,7,1212.73,5755.08,11695.3
8412,20250701,8412,11,2,9,256.48,7031.44,27433.08
8413,20251127,8413,10,5,25,273.44,8627.87,31035.07
8414,20250718,8414,13,1,24,790.84,6056.08,16514.65
8415,20251226,8415,3,3,30,758.36,9940.91,46382.61
8416,20250730,8416,17,6,4,821.04,9794.49,22856.3
8417,20250729,8417,1,1,12,161.68,4261.46,7618.56
8418,20251129,8418,14,1,19,936.97,5322.62,16343.03
8419,20251102,8419,9,1,7,196.78,8228.41,36744.18
8420,20250426,8420,14,1,15,218.82,9887.54,46428.16
8421,20250610,8421,15,3,17,493.1,8586.88,15710.75
8422,20250415,8422,10,5,21,1115.32,8595.67,33740.87
8423,20250101,8423,16,6,13,750.41,2653.56,11363.01
8424,20251012,8424,12,3,8,164.8,3858.4,7585.69
8425,20250509,8425,15,2,11,293.94,7455.25,24035.53
8426,20250813,8426,10,6,8,929.34,9101.74,26078.79
8427,20250108,8427,19,4,21,871.69,8760.53,29227.11
8428,20251127,8428,18,6,5,671.12,5305.88,10065.01
8429,20250105,8429,15,6,23,327.39,3666.22,11834.83
8430,20251030,8430,5,4,5,1473.97,2903.75,12977.55
8431,20251001,8431,8,5,30,1464.97,5417.68,26110.59
8432,20250601,8432,17,5,22,957.37,3141.81,12163.5
8433,20250211,8433,18,3,29,462.73,1813.57,3509.98
8434,20250627,8434,8,5,22,487.04,9883.75,18502.19
8435,20250421,8435,8,3,28,1390.27,4680.94,10649.03
8436,20250831,8436,8,2,25,420.59,8754.83,23864.61
8437,20250226,8437,7,5,9,1437.28,8135.88,26733.59
8438,20250403,8438,19,6,15,543.75,8201.51,19207.02
8439,20250111,8439,8,6,15,1305.07,7323.5,25639.25
8440,20251028,8440,7,2,23,744.98,8211.36,21793.28
8441,20250128,8441,11,2,13,371.75,6753.97,12281.86
8442,20250207,8442,11,5,14,653.81,4062.79,10503.55
8443,20250527,8443,10,1,6,213.55,7652.17,33732.84
8444,20250126,8444,6,1,1,1217.71,2624.76,6718.66
8445,20251010,8445,1,6,20,707.18,5595.99,24990.71
8446,20251004,8446,12,2,12,513.19,8999.94,21072.99
8447,20251003,8447,4,2,26,1348.11,2090.09,5189.8
8448,20251209,8448,5,1,24,1263.93,4202.36,9488.74
8449,20250825,8449,1,5,19,452.68,9119.11,44868.97
8450,20251221,8450,18,3,24,1381.66,9328.15,14853.58
8451,20251206,8451,9,1,5,593.57,7211.82,31739.89
8452,20250628,8452,12,6,13,1166.25,3503.96,12155.68
8453,20250420,8453,14,6,29,1491.18,6054.73,17244.23
8454,20250318,8454,1,5,5,1114.17,4444.63,10946.35
8455,20250202,8455,20,1,13,1264.58,2338.22,6438.98
8456,20250301,8456,12,1,3,359.24,8467.22,29086.22
8457,20250211,8457,9,4,21,591.91,5852.68,15497.69
8458,20250827,8458,10,5,5,1170.08,532.48,2463.25
8459,20250108,8459,19,3,8,1279.58,2957.22,12328.61
8460,20250929,8460,9,4,5,648.62,4813.38,22156.82
8461,20251218,8461,9,5,22,100.58,686.06,3070.92
8462,20250410,8462,17,1,18,231.09,2489.29,3941.29
8463,20251008,8463,6,6,1,863.39,554.52,1473.9
8464,20250628,8464,14,6,19,1148.02,8267.19,25474.38
8465,20250621,8465,13,4,20,209.52,5934.76,18180.48
8466,20251207,8466,6,5,30,1219.15,3259.13,5212.53
8467,20250828,8467,14,1,20,1007.46,2598.11,6432.5
8468,20250709,8468,9,4,6,125.89,803.55,3664.61
8469,20250206,8469,9,1,5,184.02,1007.93,2514.58
8470,20250904,8470,14,2,8,254.01,4603.39,7929.32
8471,20250413,8471,2,5,2,667.9,7947.14,31954.86
8472,20250115,8472,9,2,7,488.84,4904.58,19973.43
8473,20250917,8473,15,5,9,288.28,2263.84,6952.6
8474,20250421,8474,7,6,1,459.51,2102.93,5000.78
8475,20250909,8475,7,6,26,1121.72,7186.42,13426.49
8476,20250725,8476,12,6,1,1341.34,5708.32,18770.2
8477,20251227,8477,16,5,12,403.29,6859.56,30823.89
8478,20250630,8478,16,6,18,1401.37,5685.67,15584.89
8479,20250628,8479,13,4,28,1312.53,3237.33,15589.05
8480,20251003,8480,11,6,14,869.63,3130.88,5208.16
8481,20250714,8481,8,1,9,1211.69,2055.76,7919.0
8482,20251230,8482,2,6,29,1355.27,5185.05,11657.75
8483,20251128,8483,17,1,6,1288.09,3646.55,17981.01
8484,20250613,8484,16,2,17,1389.11,7357.93,28779.42
8485,20250209,8485,18,4,13,765.39,2274.37,5416.31
8486,20251018,8486,14,5,1,1292.57,2871.72,6666.06
8487,20250524,8487,13,6,1,650.71,3909.68,9218.78
8488,20251112,8488,11,4,1,1292.9,3415.81,10403.3
8489,20250426,8489,8,5,29,1084.62,1519.08,3130.29
8490,20250327,8490,20,4,26,534.92,7397.68,30191.28
8491,20250314,8491,8,2,18,220.72,5909.54,26652.62
8492,20250917,8492,12,5,9,703.11,9330.0,41117.89
8493,20250321,8493,10,6,22,1459.44,8889.41,36794.93
8494,20250415,8494,16,4,3,392.48,5824.73,22909.97
8495,20250520,8495,10,6,2,483.06,2896.56,6433.9
8496,20250531,8496,10,4,30,1017.36,6324.11,20984.72
8497,20250301,8497,13,2,24,373.6,8584.75,26595.22
8498,20250524,8498,1,4,21,1085.02,6721.87,12158.3
8499,20250728,8499,15,5,27,1195.4,2387.71,10031.62
8500,20251023,8500,2,4,14,1287.23,8383.48,18004.99
8501,20250904,8501,8,1,5,825.6,3361.73,14465.78
8502,20250510,8502,6,6,19,865.63,1895.4,3888.52
8503,20250331,8503,2,2,21,844.87,7449.42,36324.27
8504,20250527,8504,12,5,10,1044.58,2465.72,5267.53
8505,20250108,8505,19,2,6,782.69,5961.21,16386.45
8506,20250118,8506,7,6,28,631.09,9187.7,31650.27
8507,20250531,8507,6,5,7,765.08,8059.42,33347.39
8508,20250619,8508,5,6,17,1012.69,531.26,2034.67
8509,20250710,8509,13,4,17,650.94,5430.23,23117.21
8510,20251217,8510,15,4,19,1371.78,8642.62,28100.87
8511,20250310,8511,19,1,13,471.1,6226.39,12092.54
8512,20251106,8512,19,5,7,1374.5,6977.61,21140.1
8513,20250309,8513,5,1,26,915.09,4195.0,8745.92
8514,20250427,8514,10,5,5,336.91,7076.83,13509.26
8515,20251209,8515,6,5,28,887.62,1635.96,2770.0
8516,20250410,8516,3,2,2,768.72,8843.64,16068.5
8517,20250627,8517,3,2,5,1233.56,6968.24,15006.99
8518,20250721,8518,6,1,25,205.06,7490.2,20267.85
8519,20250525,8519,20,6,10,839.93,5016.36,12355.99
8520,20251222,8520,16,2,20,963.28,6403.18,24114.79
8521,20250122,8521,19,6,18,471.28,7883.98,34363.38
8522,20250604,8522,12,1,17,917.0,3457.38,17146.68
8523,20250502,8523,12,3,18,331.97,5263.68,22135.05
8524,20250626,8524,12,6,26,1372.16,1806.35,8375.42
8525,20251223,8525,19,2,11,1442.78,3349.69,8934.85
8526,20250518,8526,12,1,21,392.11,8412.76,19440.23
8527,20250515,8527,5,6,17,1187.88,6727.13,28706.3
8528,20251203,8528,4,4,19,1199.36,1512.12,6575.84
8529,20250828,8529,12,6,29,243.99,7992.99,23701.63
8530,20250622,8530,4,5,13,941.36,9318.52,18700.07
8531,20250217,8531,17,5,28,694.14,3411.21,10805.45
8532,20250714,8532,3,5,5,443.78,2444.67,7168.25
8533,20250210,8533,15,2,2,521.17,6249.44,25754.27
8534,20250128,8534,20,5,4,779.54,2437.93,9055.66
8535,20251117,8535,14,4,18,721.2,740.42,3609.64
8536,20251126,8536,15,2,28,545.04,9635.52,15104.58
8537,20250822,8537,8,6,18,232.21,3475.77,9943.8
8538,20250211,8538,6,1,1,720.03,8240.32,36182.87
8539,20251030,8539,13,6,26,1345.87,9356.1,39664.92
8540,20251110,8540,2,1,14,221.07,4568.99,9759.34
